,Date,SP500-PE,SP500-Price,SP500-EPS,SP500-Index,EPS-GR,gdp,IPMAN,GS10,AMTMNO,CPIFABSL,LES1252881600Q,PCE,PPIACO,TTLCONS,SLRTTO01USQ657S,HousingSales,UnemploymentRate
329,1997-01-01,19.53,766.22,39.23297491039426,668.1853021477214,1.2957670407623079,8362.655,76.355,6.58,300765.0,156.3,313.0,5411.1,129.7,608608.0,0.992769488463534,145000,5.3
330,1997-02-01,20.09,798.39,39.74066699850672,676.831916177583,1.294044332024269,,77.4119,6.42,310604.0,156.9,,5434.0,128.5,615415.0,,143000,5.2
331,1997-03-01,19.69,792.16,40.23158963941086,685.1929261161077,1.235315554524008,,78.179,6.69,307465.0,157.0,,5454.2,127.3,620467.0,,148000,5.2
332,1997-04-01,18.94,763.93,40.33421330517423,686.9407320184696,0.2550823039386918,8518.825,78.0751,6.89,313694.0,157.0,314.0,5459.3,127.0,616175.0,-0.53485040527189,150000,5.1
333,1997-05-01,20.6,833.09,40.44126213592233,688.7639038651455,0.2654045337097566,,78.6235,6.71,308733.0,157.1,,5460.2,127.4,624743.0,,141000,4.9
334,1997-06-01,21.61,876.29,40.55020823692735,690.6193885329312,0.2693934245643792,,79.11,6.49,315090.0,157.4,,5494.2,127.2,626396.0,,145000,5.0
335,1997-07-01,22.8,925.29,40.5828947368421,691.1760794000289,0.0806074773371579,8662.823,79.6685,6.22,318485.0,157.7,314.0,5548.8,126.9,637410.0,1.65678406399551,145900,4.9
336,1997-08-01,22.83,927.24,40.6149802890933,691.722535397172,0.07906176348251304,,80.6979,6.3,319106.0,158.2,,5587.0,127.2,639593.0,,144000,4.8
337,1997-09-01,23.06,937.02,40.633998265394624,692.0464346750157,0.046825029006414276,,81.4513,6.21,318687.0,158.4,,5601.7,127.5,646526.0,,146300,4.9
338,1997-10-01,23.58,951.16,40.33757421543681,686.9979724098603,-0.7294976192639635,8765.907,82.1597,6.03,319565.0,158.7,314.0,5637.7,127.8,653196.0,0.00707936601186316,141500,4.7
339,1997-11-01,23.46,938.92,40.02216538789428,681.6261762814019,-0.7819231415800432,,83.0032,5.88,334896.0,159.0,,5661.1,127.9,643710.0,,145000,4.6
340,1997-12-01,24.23,962.37,39.71811803549319,676.4478798994593,-0.7596974063104001,,83.4898,5.81,315121.0,159.2,,5692.1,126.8,642021.0,,145900,4.7
341,1998-01-01,24.29,963.36,39.66076574722108,675.4711006428392,-0.14439830261057107,8866.48,84.1769,5.54,315893.0,159.9,319.0,5689.9,125.4,645686.0,0.379420193117729,148000,4.6
342,1998-02-01,25.85,1023.74,39.60309477756286,674.4888938544365,-0.14541063081279226,,84.2643,5.57,322715.0,159.9,,5723.8,125.0,648121.0,,156000,4.6
343,1998-03-01,27.23,1076.83,39.54572163055453,673.5117593481574,-0.14487036260820707,,84.0693,5.65,317454.0,160.1,,5750.3,124.7,666906.0,,152700,4.7
344,1998-04-01,28.26,1112.2,39.35598018400566,670.2802316324598,-0.47980271626215654,8969.699,84.4739,5.64,320388.0,160.2,319.0,5788.1,124.9,674351.0,1.97504866177597,148000,4.3
345,1998-05-01,28.3,1108.42,39.166784452296824,667.0579981045244,-0.4807293093051279,,84.9067,5.65,320787.0,160.7,,5837.9,125.1,674325.0,,153200,4.4
346,1998-06-01,28.44,1108.39,38.972925457102676,663.7563435250869,-0.4949576481833917,,84.2224,5.5,311219.0,160.6,,5871.7,124.8,703177.0,,148000,4.5
347,1998-07-01,29.9,1156.58,38.68160535117057,658.7948076372646,-0.7474935548596795,9121.097,83.8018,5.46,308769.0,161.0,321.0,5890.0,124.9,696540.0,-0.573688664843021,149900,4.5
348,1998-08-01,28.0,1074.62,38.37928571428571,653.6459363528803,-0.7815591781681563,,85.948,5.34,318026.0,161.4,,5925.0,124.2,698156.0,,154900,4.5
349,1998-09-01,26.8,1020.64,38.08358208955224,648.6097438059226,-0.770477144715076,,85.8601,4.81,319546.0,161.5,,5965.6,123.8,707561.0,,155000,4.6
350,1998-10-01,27.2,1032.47,37.95845588235294,646.4786922413901,-0.3285568224781543,9293.991,86.6608,4.53,315959.0,162.4,328.0,5998.8,124.0,707943.0,2.56108138088706,154500,4.5
351,1998-11-01,30.25,1144.43,37.83239669421488,644.3317508762016,-0.33209777691898257,,86.7538,4.83,319291.0,162.7,,6015.4,123.6,707845.0,,151000,4.4
352,1998-12-01,31.56,1190.05,37.707541191381495,642.2053097364187,-0.33002271530018223,,87.2904,4.65,315467.0,162.8,,6070.5,122.8,706989.0,,152500,4.4
353,1999-01-01,32.92,1248.77,37.933475091130006,646.0532389697656,0.5991743099922786,9411.682,87.5506,4.72,324278.0,163.4,324.0,6073.9,122.9,708818.0,1.71736169356824,153100,4.3
354,1999-02-01,32.67,1246.58,38.156718702173244,649.8553493128677,0.5885134712992235,,88.3515,5.0,324617.0,163.8,,6099.2,122.3,726308.0,,160000,4.4
355,1999-03-01,33.39,1281.66,38.38454627133873,653.7355300406383,0.5970837559271303,,88.3035,5.23,322604.0,163.7,,6133.0,122.6,737226.0,,157300,4.2
356,1999-04-01,34.0,1334.76,39.25764705882353,668.6054988570072,2.274615365550736,9526.21,88.6402,5.18,321414.0,163.9,329.0,6199.5,123.6,728788.0,1.38229291598165,159900,4.3
357,1999-05-01,33.19,1332.07,40.13467912021694,683.5424220516878,2.2340413323276076,,89.3814,5.54,325581.0,164.2,,6232.1,124.7,727358.0,,154400,4.2
358,1999-06-01,32.24,1322.55,41.0220223325062,698.6549566929277,2.210913932141745,,89.1748,5.9,323793.0,164.1,,6260.3,125.2,739167.0,,159300,4.3
359,1999-07-01,32.88,1380.99,42.00091240875912,715.3266458234192,2.386255042032004,9686.626,89.613,5.79,330548.0,164.4,330.0,6287.6,125.7,745815.0,1.53105050654821,158200,4.3
360,1999-08-01,30.89,1327.49,42.97474910974425,731.912269824058,2.3186084423776565,,90.0666,5.94,332510.0,164.7,,6331.9,126.9,741524.0,,154800,4.2
361,1999-09-01,29.99,1318.17,43.95365121707236,748.5841638583995,2.277854152977832,,89.6284,5.92,333492.0,165.1,,6386.5,128.0,751402.0,,163200,4.2
362,1999-10-01,28.66,1300.01,45.35973482205164,772.5314786002424,3.199014339070727,9900.169,91.0202,6.11,341407.0,165.5,335.0,6411.4,127.7,759906.0,1.45321021336434,161100,4.1
363,1999-11-01,29.74,1391.0,46.772024209818426,796.58448537427,3.113530961561528,,91.6313,6.03,334281.0,165.8,,6448.7,128.3,781199.0,,172000,4.1
364,1999-12-01,29.66,1428.68,48.168577208361434,820.3694822914816,2.9858724785527757,,92.2801,6.28,344248.0,166.0,,6541.0,127.8,789431.0,,164800,4.0
365,2000-01-01,29.04,1425.59,49.09056473829201,836.072051818012,1.9140850391788922,10002.179,92.3525,6.66,350725.0,166.1,334.0,6542.9,128.3,784940.0,1.32085964624641,163500,4.0
366,2000-02-01,27.76,1388.87,50.03134005763688,852.0946002596045,1.9164076118501905,,92.6583,6.52,331991.0,166.7,,6625.3,129.8,793737.0,,162400,4.1
367,2000-03-01,28.31,1442.21,50.94348286824444,867.6295022368239,1.8231428731606103,,93.2688,6.26,344182.0,167.1,,6686.5,130.8,809459.0,,165100,4.0
368,2000-04-01,28.5,1461.36,51.275789473684206,873.2890880844071,0.6523044494213703,10247.72,93.8974,5.99,347917.0,167.2,334.0,6679.1,130.7,804766.0,-0.804826751068519,162600,3.8
369,2000-05-01,27.49,1418.48,51.59985449254275,878.8083096839941,0.6320039577837333,,93.9749,6.44,340085.0,167.8,,6709.7,131.6,805005.0,,164700,4.0
370,2000-06-01,28.16,1461.96,51.91619318181818,884.1959424892372,0.6130612041186145,,94.1071,6.1,374700.0,168.0,,6746.9,133.8,795411.0,,160100,4.0
371,2000-07-01,28.05,1473.0,52.51336898395722,894.3665730544423,1.150268857440384,10318.165,94.1749,6.05,343351.0,168.8,335.0,6768.5,133.7,783795.0,-0.0491788507677853,169000,4.0
372,2000-08-01,27.97,1485.46,53.109045405791925,904.5116673485903,1.1343329010497838,,93.5862,5.83,340728.0,169.3,,6802.8,132.9,805341.0,,166600,4.1
373,2000-09-01,27.34,1468.05,53.696049743964885,914.509065505624,1.105281282477999,,94.0624,5.8,354557.0,169.4,,6888.6,134.7,814330.0,,171500,3.9
374,2000-10-01,26.5,1390.14,52.45811320754717,893.4254999459083,-2.3054517833629884,10435.744,93.7545,5.74,339610.0,169.6,334.0,6893.8,135.4,816100.0,0.0396983595030615,176300,3.9
375,2000-11-01,26.9,1378.04,51.22825278810409,872.4794804854424,-2.3444617891177577,,93.4893,5.72,343578.0,169.7,,6909.8,135.0,820054.0,,174700,3.9
376,2000-12-01,26.62,1330.93,49.99737039819684,851.5160556244185,-2.4027413056591285,,92.9602,5.24,343858.0,170.5,,6952.2,136.2,811516.0,,162000,3.9
377,2001-01-01,27.55,1335.63,48.48021778584392,825.6771005361397,-3.0344648133887486,10470.231,92.497,5.16,331600.0,170.9,333.0,6987.4,140.0,814479.0,-0.489781538610012,171300,4.2
378,2001-02-01,27.81,1305.75,46.952535059331176,799.6588047904778,-3.1511465836665864,,91.9674,5.1,335205.0,171.7,,7001.8,137.4,813647.0,,169100,4.2
379,2001-03-01,26.1,1185.85,45.43486590038314,773.8110522851406,-3.2323476400800244,,91.7962,4.89,333486.0,172.2,,6996.7,135.9,828057.0,,166300,4.3
380,2001-04-01,27.96,1189.84,42.55507868383405,724.7647718079189,-6.338276034231249,10599.0,91.4419,5.14,321890.0,172.6,336.0,7004.2,136.4,842392.0,0.396652287264522,175200,4.4
381,2001-05-01,32.02,1270.37,39.67426608369768,675.7010278004999,-6.769609384439324,,90.798,5.39,329643.0,172.9,,7052.8,136.8,848146.0,,175300,4.3
382,2001-06-01,33.67,1238.71,36.78972378972379,626.5737625686659,-7.2705624544852405,,90.2159,5.28,324044.0,173.5,,7069.7,135.5,855730.0,,179400,4.5
383,2001-07-01,35.46,1204.45,33.96644106034969,578.4898222637597,-7.67410689330238,10598.02,89.6779,5.24,318401.0,174.1,338.0,7082.3,133.4,850471.0,-1.14304856320169,175000,4.6
384,2001-08-01,37.85,1178.5,31.136063408190225,530.2850467905831,-8.33286492138109,,89.3345,4.97,321838.0,174.5,,7121.7,133.4,847465.0,,173700,4.9
385,2001-09-01,36.9,1044.64,28.310027100271007,482.15420969244735,-9.076408506978561,,89.0025,4.73,311821.0,174.7,,7007.0,133.3,837412.0,,166400,5.0
386,2001-10-01,39.72,1076.59,27.10448136958711,461.6222989681219,-4.2583701047476445,10660.465,88.5813,4.57,318537.0,175.3,340.0,7212.9,130.3,845941.0,3.72981823843513,171300,5.3
387,2001-11-01,43.62,1129.68,25.89821182943604,441.0780608878254,-4.450443171012219,,88.2903,4.65,310008.0,175.4,,7182.3,129.8,843911.0,,168100,5.5
388,2001-12-01,46.37,1144.93,24.691179642009924,420.5208339964314,-4.660677715417383,,88.4847,5.09,311731.0,175.2,,7166.7,128.1,849689.0,,180200,5.7
389,2002-01-01,46.17,1140.21,24.695906432748536,420.6013369943581,0.019143640794583305,10783.5,89.0582,5.04,308617.0,175.8,341.0,7184.6,128.5,858654.0,-2.09915777400306,187100,5.7
390,2002-02-01,44.57,1100.67,24.695310747139334,420.59119174359193,-0.00241208238630497,,89.095,4.91,317481.0,176.2,,7225.2,128.4,862338.0,,191100,5.7
391,2002-03-01,46.71,1153.79,24.70113466067223,420.69038007770496,0.023583074505628687,,89.8219,5.28,315160.0,176.6,,7243.4,129.8,844551.0,,183400,5.7
392,2002-04-01,43.81,1111.93,25.380734992010957,432.2648006709023,2.75129195753403,10887.46,90.1449,5.21,319110.0,176.9,339.0,7312.5,130.8,858240.0,0.20511469923096,187100,5.9
393,2002-05-01,41.41,1079.25,26.062545278918137,443.8768594965459,2.686329955069433,,90.6321,5.16,321471.0,176.4,,7288.9,130.8,850935.0,,181000,5.8
394,2002-06-01,37.92,1014.02,26.74103375527426,455.43234384646325,2.6033085759469055,,91.5685,4.93,316320.0,176.5,,7322.5,130.9,846777.0,,190600,5.8
395,2002-07-01,32.46,903.59,27.837030191004313,474.09849677607684,4.0985567190867656,10984.04,91.4591,4.65,320937.0,176.7,337.0,7387.3,131.2,847129.0,0.709133379990619,175600,5.8
396,2002-08-01,31.53,912.55,28.942277196320962,492.92219816201765,3.9704199684124974,,91.5546,4.26,326896.0,176.7,,7412.6,131.5,839008.0,,178900,5.7
397,2002-09-01,28.89,867.81,30.03842159916926,511.5908711517041,3.7873467779088177,,91.6661,3.87,319466.0,177.0,,7391.5,132.3,832134.0,,177500,5.7
398,2002-10-01,29.24,854.63,29.228112175102602,497.7903156600613,-2.6975765733611934,11061.433,91.3287,3.94,320658.0,177.0,336.0,7435.2,133.2,839690.0,-0.207793004429579,189200,5.7
399,2002-11-01,32.03,909.93,28.408679363097093,483.8343777703093,-2.8035776210805885,,91.829,4.05,322463.0,177.5,,7463.8,133.1,844697.0,,181200,5.9
400,2002-12-01,32.59,899.18,27.590671985271552,469.90271675913743,-2.8794276825417464,,91.1988,4.03,316933.0,177.7,,7519.9,132.9,855921.0,,197600,6.0
401,2003-01-01,31.43,895.84,28.50270442252625,485.4357389438532,3.305582545222374,11174.129,91.9849,4.05,323882.0,177.7,335.0,7541.3,135.3,863855.0,-0.1691875707525,181700,5.8
402,2003-02-01,28.46,837.03,29.410751932536893,500.9008929686682,3.1858293042992702,,91.8644,3.9,330320.0,178.7,,7548.6,137.6,859225.0,,187000,5.9
403,2003-03-01,27.92,846.63,30.323424068767906,516.4448100053485,3.103192119414433,,91.9432,3.81,330437.0,179.0,,7611.5,141.2,851132.0,,185100,5.9
404,2003-04-01,28.05,890.03,31.730124777183597,540.4026347696165,4.638990323868297,11312.766,91.2891,3.96,321380.0,179.1,338.0,7634.5,136.8,859459.0,1.00673205331247,189500,6.0
405,2003-05-01,28.24,935.96,33.14305949008499,564.4666322159303,4.452975595978104,,91.3216,3.57,324549.0,179.4,,7650.3,136.7,866814.0,,195500,6.1
406,2003-06-01,28.6,988.0,34.54545454545455,588.351126469623,4.231338557591813,,91.7528,3.33,328625.0,180.3,,7699.6,138.0,880865.0,,187900,6.3
407,2003-07-01,27.65,992.54,35.896564195298374,611.3621678621638,3.91110688112688,11566.669,92.1127,3.98,329530.0,180.4,337.0,7757.0,137.7,891264.0,2.06947275526378,190200,6.2
408,2003-08-01,26.57,989.53,37.242378622506585,634.2830251698933,3.7491455167859344,,91.771,4.45,330322.0,181.1,,7852.1,138.0,901839.0,,190500,6.1
409,2003-09-01,26.42,1019.44,38.58591975775927,657.1651655494359,3.607559949032768,,92.6227,4.27,336048.0,181.5,,7853.7,138.5,911589.0,,192000,6.1
410,2003-10-01,24.75,1038.73,41.96888888888889,714.7812463132063,8.767366833206914,11772.234,92.6848,4.29,342054.0,182.2,337.0,7867.4,139.3,925732.0,-0.0258324284597171,194100,6.0
411,2003-11-01,23.15,1049.9,45.35205183585314,772.4006279964793,8.06112107452035,,93.5187,4.3,339229.0,183.1,,7922.6,138.9,925985.0,,207100,5.8
412,2003-12-01,22.17,1080.64,48.74334686513306,830.1585089368596,7.4777102512458615,,93.4735,4.27,340507.0,184.0,,7950.4,139.5,948491.0,,196000,5.7
413,2004-01-01,22.73,1132.52,49.82490101187857,848.5786921114167,2.2188754287596257,11923.447,93.4095,4.15,339193.0,183.9,337.0,8007.1,141.4,938525.0,0.996835993219739,209500,5.7
414,2004-02-01,22.46,1143.36,50.90650044523597,866.99964657208,2.1708009677722018,,94.0779,4.08,341261.0,184.3,,8040.4,142.1,937813.0,,219600,5.6
415,2004-03-01,21.61,1123.98,52.01203146691347,885.8281851022425,2.171689297060997,,94.0431,3.83,354358.0,184.7,,8098.8,143.1,961159.0,,209600,5.8
416,2004-04-01,21.23,1133.36,53.38483278379651,909.2086619792907,2.639391844858685,12112.815,94.3521,4.35,349488.0,185.1,341.0,8107.2,144.8,967602.0,0.309208225035774,222300,5.6
417,2004-05-01,20.14,1102.78,54.75571002979146,932.5563695878689,2.567915219565964,,95.037,4.72,351373.0,186.5,,8176.5,146.8,974381.0,,211700,5.6
418,2004-06-01,20.17,1132.76,56.16063460585027,956.483944656868,2.5658046901307907,,94.3149,4.73,354635.0,186.9,,8157.6,147.2,983087.0,,215700,5.6
419,2004-07-01,19.51,1105.85,56.68118913377754,965.3496216880354,0.9269028592369999,12305.307,95.1532,4.5,356710.0,187.3,335.0,8236.9,147.4,1006184.0,0.88827963351865,212400,5.5
420,2004-08-01,19.03,1088.94,57.222280609563846,974.5650679309875,0.9546226606312658,,95.5847,4.28,355629.0,187.5,,8271.6,148.0,1013616.0,,218100,5.4
421,2004-09-01,19.35,1117.66,57.760206718346254,983.726604122185,0.9400640852690989,,95.6459,4.13,361042.0,187.4,,8341.5,147.7,1012080.0,,211600,5.4
422,2004-10-01,19.25,1117.21,58.03688311688312,988.438739854327,0.4790086709453911,12527.214,96.6842,4.1,364476.0,188.3,337.0,8397.1,150.0,1015719.0,1.51431633201596,229200,5.5
423,2004-11-01,20.05,1168.94,58.301246882793016,992.9411764705881,0.45550993043077526,,96.6738,4.19,373177.0,188.9,,8444.5,151.4,1022994.0,,224500,5.4
424,2004-12-01,20.48,1199.21,58.55517578125,997.2658945967826,0.43554625678499104,,97.4337,4.23,373419.0,188.9,,8504.4,150.2,1037480.0,,229600,5.4
425,2005-01-01,19.99,1181.41,59.100050025012514,1006.545765981313,0.930531309133209,12767.286,98.0818,4.22,378937.0,189.1,336.0,8497.7,150.9,1046082.0,0.335626654971055,223100,5.3
426,2005-02-01,20.11,1199.63,59.65340626553954,1015.9700960917967,0.9363041829792529,,99.0119,4.17,381880.0,189.2,,8559.1,151.6,1066848.0,,237300,5.4
427,2005-03-01,19.84,1194.9,60.22681451612904,1025.7359363333082,0.9612330401336244,,98.506,4.5,374642.0,189.6,,8598.4,153.7,1071745.0,,229300,5.2
428,2005-04-01,19.02,1164.43,61.22134595162987,1042.6740168444924,1.6513100410357806,12922.656,98.9124,4.34,385450.0,190.8,334.0,8678.4,155.0,1081012.0,1.31452030317491,236300,5.2
429,2005-05-01,18.93,1178.28,62.24405705229794,1060.0920313430229,1.670513911072935,,99.1715,4.14,395916.0,191.0,,8671.6,154.3,1093341.0,,228300,5.1
430,2005-06-01,19.0,1202.25,63.276315789473685,1077.672653709023,1.6584052937109073,,99.3821,4.0,400506.0,191.0,,8753.4,154.3,1105896.0,,226100,5.0
431,2005-07-01,19.0,1222.24,64.32842105263158,1095.5912865621262,1.6627157413183768,13142.642,99.0321,4.18,386590.0,191.4,331.0,8853.8,156.3,1119101.0,0.411866852001877,229200,5.0
432,2005-08-01,18.72,1224.27,65.39903846153847,1113.8252037832626,1.6642992185847971,,99.6139,4.26,401287.0,191.5,,8850.1,157.6,1129163.0,,240100,4.9
433,2005-09-01,18.44,1225.92,66.48156182212581,1132.261893848904,1.6552588326263828,,98.4772,4.2,404154.0,191.9,,8900.4,162.2,1148438.0,,240400,5.0
434,2005-10-01,17.64,1191.96,67.57142857142857,1150.8236507599427,1.6393519036432158,13324.204,99.9437,4.46,409487.0,192.4,332.0,8938.5,166.2,1160831.0,-0.604056952139089,243900,5.0
435,2005-11-01,18.01,1237.37,68.70460855080509,1170.1230846834928,1.677010540303514,,100.869,4.54,421486.0,193.0,,8946.2,163.7,1172090.0,,237900,5.0
436,2005-12-01,18.07,1262.07,69.84338682899833,1189.5178644480072,1.6574991142714213,,100.977,4.47,422981.0,193.3,,8981.1,163.0,1184677.0,,238600,4.9
437,2006-01-01,18.07,1278.73,70.76535694521306,1205.2201373977673,1.3200535627976295,13599.16,101.806,4.42,415824.0,194.1,332.0,9071.6,164.3,1195642.0,2.2557560639662,244900,4.7
438,2006-02-01,17.8,1276.65,71.72191011235955,1221.5114017862043,1.3517252062857033,,101.4664,4.57,421074.0,194.2,,9096.0,161.8,1205639.0,,250800,4.8
439,2006-03-01,17.8,1293.74,72.68202247191012,1237.8632835521748,1.3386597736262829,,101.4334,4.72,430457.0,194.4,,9132.9,162.2,1205169.0,,238800,4.7
440,2006-04-01,17.77,1302.17,73.27912211592573,1248.0326170518672,0.8215231548439395,13753.424,101.8341,4.99,418625.0,194.3,329.0,9191.6,164.3,1193296.0,-0.467314141382746,257000,4.7
441,2006-05-01,17.46,1290.01,73.88373424971363,1258.329897393721,0.8250810276239529,,101.5978,5.11,423472.0,194.7,,9231.8,165.8,1180581.0,,238200,4.6
442,2006-06-01,16.82,1253.17,74.50475624256838,1268.9066576033092,0.8405395303326291,,101.9341,5.11,427440.0,195.3,,9259.6,166.1,1172128.0,,243200,4.6
443,2006-07-01,16.61,1260.24,75.87236604455148,1292.1987166644783,1.8356006662588298,13870.188,101.6403,5.09,416849.0,195.7,334.0,9343.8,166.8,1157926.0,-0.400213190771176,238100,4.7
444,2006-08-01,16.67,1287.15,77.21355728854229,1315.0408355364389,1.76769397596388,,102.4749,4.88,418759.0,196.2,,9342.2,167.9,1145907.0,,243900,4.7
445,2006-09-01,16.77,1317.74,78.57722122838402,1338.2656917639408,1.7660939189031222,,102.5924,4.72,435776.0,196.8,,9375.4,165.4,1135753.0,,226700,4.5
446,2006-10-01,17.14,1363.38,79.54375729288215,1354.7269770416538,1.2300461245491334,14039.56,102.0895,4.73,415798.0,197.4,337.0,9393.6,162.2,1122914.0,0.422803279003154,250400,4.4
447,2006-11-01,17.24,1388.64,80.54756380510442,1371.8230233954923,1.261955112990476,,102.2042,4.6,426451.0,197.4,,9400.2,164.6,1121749.0,,240100,4.5
448,2006-12-01,17.38,1416.42,81.49712313003454,1387.9951741407453,1.1788802541908172,,103.7844,4.56,437894.0,197.5,,9488.3,165.6,1135406.0,,244700,4.4
449,2007-01-01,17.36,1424.16,82.03686635944702,1397.1876581073795,0.6622850091914101,14215.651,103.3519,4.76,427905.0,198.813,336.0,9538.7,164.0,1137917.0,0.336421068354899,254400,4.6
450,2007-02-01,17.49,1444.8,82.60720411663809,1406.9012041100816,0.6952212858693407,,103.6928,4.72,430410.0,200.126,,9566.0,166.8,1139032.0,,250800,4.5
451,2007-03-01,16.92,1406.95,83.153073286052,1416.1980202890995,0.6608009255986591,,104.6548,4.56,442158.0,200.853,,9611.7,169.3,1146624.0,,262600,4.4
452,2007-04-01,17.48,1463.64,83.73226544622426,1426.0623675487757,0.6965372863367181,14402.082,105.3938,4.69,446596.0,201.392,335.0,9643.6,171.4,1150590.0,-0.204511774596049,242500,4.5
453,2007-05-01,17.92,1511.14,84.32700892857143,1436.1915727482328,0.710291879931435,,105.3419,4.75,445891.0,202.157,,9685.8,173.3,1161581.0,,245000,4.4
454,2007-06-01,17.83,1514.19,84.92372406057208,1446.3543575404292,0.7076204167351552,,105.764,5.1,446539.0,202.977,,9706.8,173.8,1163511.0,,235500,4.6
455,2007-07-01,18.36,1520.71,82.82734204793029,1410.6504209479738,-2.4685469647404368,14564.117,105.8107,5.0,450464.0,203.64,336.0,9751.1,175.1,1155448.0,0.0816624153945648,246200,4.7
456,2007-08-01,18.02,1454.62,80.72253052164261,1374.802919480938,-2.5412037549987665,,105.5804,4.67,452598.0,204.418,,9798.9,172.4,1159077.0,,236500,4.6
457,2007-09-01,19.05,1497.12,78.58897637795275,1338.4658962649842,-2.6430714323528726,,105.9396,4.52,448633.0,205.347,,9845.1,173.5,1158580.0,,240300,4.7
458,2007-10-01,20.68,1539.66,74.45164410058028,1268.002093197396,-5.26451987041423,14715.058,105.7749,4.53,458907.0,205.988,332.0,9882.7,174.7,1152491.0,0.0600078665162196,234300,4.7
459,2007-11-01,20.81,1463.39,70.32148005766459,1197.6603738850497,-5.5474450467958185,,106.4071,4.15,464910.0,206.789,,9955.9,179.0,1132908.0,,249100,4.7
460,2007-12-01,22.35,1479.22,66.18434004474273,1127.1998453150068,-5.883181084256684,,106.4915,4.1,481274.0,207.141,,9972.8,178.6,1115141.0,,227700,5.0
461,2008-01-01,21.46,1378.76,64.24790307548928,1094.2199674355998,-2.925823492300983,14706.538,106.2369,3.74,478676.0,208.392,335.0,9996.4,181.0,1111347.0,-1.81857543451289,232400,5.0
462,2008-02-01,21.74,1354.87,62.32152713891444,1061.4114411851642,-2.9983483419083745,,105.4563,3.74,473714.0,209.183,,9981.7,182.7,1096648.0,,245300,4.9
463,2008-03-01,21.81,1316.94,60.382393397524076,1028.3856339947824,-3.1114990765037653,,105.0191,3.51,473829.0,209.595,,10035.3,187.9,1103446.0,,229300,5.1
464,2008-04-01,23.88,1370.47,57.38986599664992,977.4192509941224,-4.955960226970513,14865.701,103.9853,3.68,477888.0,211.368,335.0,10070.3,190.9,1101252.0,-0.900810602235851,246400,5.0
465,2008-05-01,25.81,1403.22,54.36729949631926,925.9412655775758,-5.266725140126816,,103.4363,3.88,477706.0,212.204,,10132.3,196.6,1101547.0,,229300,5.4
466,2008-06-01,26.11,1341.25,51.3692072003064,874.8801056412343,-5.514513915144592,,102.728,4.1,485010.0,213.452,,10187.1,200.5,1090098.0,,234300,5.6
467,2008-07-01,25.37,1257.33,49.559716200236494,844.0622720872726,-3.5225207837334738,14898.999,101.6006,4.01,477725.0,215.449,331.0,10185.1,205.5,1086952.0,-2.68162186583392,237300,5.8
468,2008-08-01,26.83,1281.47,47.762579202385396,813.4548422236799,-3.6262051836417175,,100.3275,3.89,463929.0,216.53,,10175.7,199.0,1070075.0,,221000,6.1
469,2008-09-01,26.48,1216.95,45.95732628398792,782.7091883575771,-3.7796386806249305,,96.8169,3.69,452545.0,217.749,,10116.4,196.9,1059579.0,,225200,6.1
470,2008-10-01,27.22,968.8,35.59147685525349,606.1661592251709,-22.5553796682598,14608.208,96.2567,3.81,419715.0,218.632,340.0,10034.1,186.4,1055959.0,-6.76953377436963,213200,6.5
471,2008-11-01,34.99,883.04,25.23692483566733,429.81553871746013,-29.09278550507176,,93.8288,3.53,386733.0,219.079,,9885.2,176.8,1035033.0,,221600,6.8
472,2008-12-01,58.98,877.56,14.878942014242115,253.40648747976587,-41.04296735387619,,90.6205,2.42,365490.0,219.151,,9801.5,170.9,999139.0,,229600,7.3
473,2009-01-01,70.91,865.58,12.20674093921873,207.8956515874585,-17.959617508190817,14430.901,87.7088,2.52,343559.0,219.323,345.0,9847.2,171.2,975099.0,-1.69506115427916,208600,7.8
474,2009-02-01,84.46,805.23,9.533862183282029,162.37327396458244,-21.896743522663577,,87.6782,2.87,343150.0,219.058,,9824.5,169.3,971708.0,,209700,8.3
